,Name,reviewContent,rating,SentimentLabel
536,Giordano's,"First of all, I need to thank my friend Eli for recommending this place. When I told him I was going to try another restaurant, he insisted I go to this spot. I am so glad I finally listened. Thanks Eli!!! I have no idea what kind of sauce they use on this pizza but it is really really good!! Very cheesy and just all around great!! I recently visited Chicago and was recommended this pizza place. I actually ate this delicious pizza pie on my final day in Chicago, but wish I could have found it earlier, as I would have eaten it each and every day!! The ambiance reminds me of a Soprano's episode. It's a bit of a wait and extremely filling, so make sure that you come to this spot hungry. Between three HUNGRY girls, we ordered a medium deep dish pizza, and were unable to finish the entire thing",5,Positive
537,Giordano's,"First of all, I need to thank my friend Eli for recommending this place. When I told him I was going to try another restaurant, he insisted I go to this spot. I am so glad I finally listened. Thanks Eli!!! I have no idea what kind of sauce they use on this pizza but it is really really good!! Very cheesy and just all around great!! I recently visited Chicago and was recommended this pizza place. I actually ate this delicious pizza pie on my final day in Chicago, but wish I could have found it earlier, as I would have eaten it each and every day!! The ambiance reminds me of a Soprano's episode. It's a bit of a wait and extremely filling, so make sure that you come to this spot hungry. Between three HUNGRY girls, we ordered a medium deep dish pizza, and were unable to finish the entire thing",5,Positive
538,Giordano's,"A decent attempt, but once you've had NY style pizza, there's no turning back.",2,Negative
539,Giordano's,"I think heaven is sprinkled on these pies!  Yes, it's touristy, yes, it may be overrated but when you come from the New England area and can't get really true pizza besides the North End in Boston, Giordano's is a great opportunity not to miss in Chicago. It does have it's kitschy overtones of Italy and patience is needed for the pizza to be made but it's worth the wait.  The crust was light and buttery and the thick pizza topped with sauce and gooey cheese, it makes you want more but you can only eat up to 3 slices.   Definitely to add on your to do list in chicago.  Deep dish pizza at its finest.",5,Positive
540,Giordano's,A must try place while you are in shy town. Where else can you get a 10 lb pizza? Still prefer thin crust though,4,Negative
541,Giordano's,A must try place while you are in shy town. Where else can you get a 10 lb pizza? Still prefer thin crust though,4,Negative
542,Giordano's,"i'm not a huge pizza fan. but as a friend pointed out, something has to be said about a place that can change the way i think about the food group. i had deep dish pizza on my last trip to chicago and still just wasn't too excited about the whole thing but after my most recent giordano's stuffed pizza experience i think i've finally been converted. for starters, it made me realize that i definitely, definitely prefer chicago stuffed to ANY new york style pizza i've ever tried (sorry anthony bourdain). i loved the tomato sauce to cheese ratio, and the cheese and crust on that thing was just great. the service here was eh and the beer was kinda flat but overall i had a great time discovering a new found appreciation for this bread/cheese/sauce combo. next time i'm in town i'll definitely be ",4,Positive
543,Giordano's,Best pizza in chicago!!,5,Positive
544,Giordano's,It's ok. I would rather go to My Pi or Lou Malnatis. But it's still really good. Guaranteed food coma.,3,Positive
545,Giordano's,"Giordano's deep dish pizza is better than sex. It sucks living in California because we dont have any deep dish pizza places here. I plan on buying a home soon in Chicago so I can go to portillos, giordanos, and whitesox games.",5,Negative
546,Giordano's,"Giordano's deep dish pizza is better than sex. It sucks living in California because we dont have any deep dish pizza places here. I plan on buying a home soon in Chicago so I can go to portillos, giordanos, and whitesox games.",5,Negative
547,Giordano's,"Giordano's is fine pizza, but only merits three stars because there are so many better options in Chicago. This is the place you go if you love cheese on your pizza.  Get a deep dish, and you'll get enough cheese to clog your arteries for weeks.  (This is a good thing.) But if you love this style of deep dish, I think Edwardo's does it better.  The ingredients there are better.  Giordano's just tastes a little... bland.  And personally, I'd go for Lou Malnati's or Pizzeria Due before selecting Giordano's. But Giordano's has locations all over the city, particularly in the Loop area, so it does get points for convenience.  Because this location is so near Grant Park, I've ordered takeout and walked a pie over for the Outdoor Movie Festival. But seriously, if you're in Chicago for a visit, t",3,Positive
548,Giordano's,"out of the big three... lou's, gino's, and giordano's... this has to be my least favorite. they are known for their stuffed deep dish... a little different from the normal deep dish. i felt as though the cheese overpowered everything. believe me... i love cheese but i like to enjoy the whole essence of a pizza. the overall texture was more soggy than i would have liked it.",2,Positive
549,Giordano's,"I was told that this was the best Deep Dish Pizza in Chicago, so you know I had to go. There are about 30 locations in Chicago, so finding one nearby was easy. They have every type of pizza you could imagine from thin crust to the Chicago style deep dish. I opted for the Chicago classic deep dish. BTW, I now know why they call it a PIE. After waiting 40 minutes for my freshly baked pizza/pie, I cut into this thing of beauty. Cheese and toppings oozed out (it reminded me of a chocolate lava dessert with the warm center pouring out). I couldn't wait a minute longer, I tried to pick up a piece and barely made it to my mouth...MMM, this stuff was good, real good. I loved the texture of this pizza. There is crust, then toppings, then crust, then toppings again. A double whammy of deliciousness.",4,Positive
550,Giordano's,I was visiting Chicago for the New years weekend and was dying to eat Chicago's famous deep dish pizza but was oh! SO disappointed. Sorry Chi-towners but please tell me this is not Chicago's finest!! My Hubby & I ordered the super veggie .. and we were sorely disappointed.  The pizza was sooo bland! I also thought the cheese inside wasn't melted enough.. You know wasn't the gooey cheesy goodness i was expecting... Was more like eating a block of cold cheese stuffed inside a crust... We boxed our left-overs and microwaved it the next day and i thought it tasted better if not very good.. maybe because the cheese inside was melted enough... Having said all that... i thought the garlic bread was yummy!! (Hence the 2 stars) I am not giving up on deep dish pizza's!! Will definitely be back in Ch,2,Negative
